cis,nom_medicament,cause,classification,date_evenement,code_atc,molecule,laboratoire,nb_patients_ville,est_antihistaminique,annee,mois,trimestre,saison_allergies,cause_categorie
62255584,"mono tildiem lp 200 mg, gélule à libération prolongée",Capacité de production insuffisante,risque,2023-12-01,C08DB01,Diltiazem,sanofi winthrop industrie,60000.0,False,2023,12,4,0,Capacite production
67139288,"felodipine zentiva l.p. 5 mg, comprimé pelliculé à libération prolongée",Augmentation du volume de vente,risque,2023-11-09,C08CA02,Félodipine,zentiva france,30000.0,False,2023,11,4,0,Augmentation demande
65231841,"colistimethate sodique amdipharm 1 mui, poudre et solvant pour inhalation par nébuliseur",Autre,risque,2023-06-26,J01XB01,Colistine,amdipharm,5000.0,False,2023,6,2,1,Autre
61129497,"pramipexole arrow lab 0,18 mg, comprimé sécable",Autre,risque,2024-10-14,N04BC05,Pramipexole,arrow generiques,3000.0,False,2024,10,4,0,Autre
61891533,"lansoprazole zentiva 15 mg, gélule gastro-résistante",Augmentation du volume de vente,risque,2024-01-22,A02BC03,Lansoprazole,zentiva france,80000.0,False,2024,1,1,0,Augmentation demande
69756142,"amorolfine zentiva 5 %, vernis à ongles médicamenteux",Autre,risque,2022-12-19,D01AE16,Amorolfine,zentiva france,60000.0,False,2022,12,4,0,Autre
65017887,"gardasil 9, suspension injectable en seringue préremplie. vaccin papillomavirus humain 9-valent (recombinant, adsorbé)",Autre,risque,2022-12-19,J07BM03,"Papillomavirus (types humains 6, 11, 16, 18, 31, 33, 45, 52,58)",merck sharp & dohme (pays-bas),600000.0,False,2022,12,4,0,Autre
64997342,"omeprazole arrow lab 10 mg, gélule gastro-résistante",Augmentation du volume de vente,risque,2023-02-20,A02BC01,Oméprazole,arrow generiques,80000.0,False,2023,2,1,0,Augmentation demande
61129497,"pramipexole arrow lab 0,18 mg, comprimé sécable",Autre,risque,2023-06-05,N04BC05,Pramipexole,arrow generiques,3000.0,False,2023,6,2,1,Autre
69548383,"verapamil teva l. p. 240 mg, gélule à liberation prolongée",Capacité de production insuffisante,risque,2024-11-28,C08DA01,Vérapamil,teva sante,20000.0,False,2024,11,4,0,Capacite production
61129497,"pramipexole arrow lab 0,18 mg, comprimé sécable",Augmentation du volume de vente,risque,2024-04-29,N04BC05,Pramipexole,arrow generiques,3000.0,False,2024,4,2,1,Augmentation demande
69548383,"verapamil teva l. p. 240 mg, gélule à liberation prolongée",Capacité de production insuffisante,risque,2024-08-28,C08DA01,Vérapamil,teva sante,20000.0,False,2024,8,3,0,Capacite production
69093163,"esomeprazole arrow 40 mg, gélule gastro-résistante",Augmentation du volume de vente,risque,2023-05-29,A02BC05,Esoméprazole,arrow generiques,200000.0,False,2023,5,2,1,Augmentation demande
69093163,"esomeprazole arrow 40 mg, gélule gastro-résistante",Augmentation du volume de vente,risque,2023-08-28,A02BC05,Esoméprazole,arrow generiques,200000.0,False,2023,8,3,0,Augmentation demande
68771419,"veratran 10 mg, comprimé sécable",Autre,risque,2023-01-09,N05BA21,Clotiazépam,amdipharm,80000.0,False,2023,1,1,0,Autre
68771419,"veratran 10 mg, comprimé sécable",Défaut d'approvisionnement en Article de Conditionnement,risque,2023-05-01,N05BA21,Clotiazépam,amdipharm,80000.0,False,2023,5,2,1,Approvisionnement matiere
68771419,"veratran 10 mg, comprimé sécable",Autre,risque,2024-01-01,N05BA21,Clotiazépam,amdipharm,80000.0,False,2024,1,1,0,Autre
67468312,"valproate de sodium aguettant 400 mg/4 ml, solution injectable",Capacité de production insuffisante,risque,2022-12-23,N03AG01,Acide valproïque,aguettant,,False,2022,12,4,0,Capacite production
69548383,"verapamil teva l. p. 240 mg, gélule à liberation prolongée",Capacité de production insuffisante,risque,2021-08-31,C08DA01,Vérapamil,teva sante,20000.0,False,2021,8,3,0,Capacite production
65231841,"colistimethate sodique amdipharm 1 mui, poudre et solvant pour inhalation par nébuliseur",Autre,risque,2023-06-26,J01XB01,Colistine,amdipharm,5000.0,False,2023,6,2,1,Autre
60618154,"zovirax 800 mg/10 ml, suspension buvable en flacon",Capacité de production insuffisante,risque,2024-07-29,J05AB01,Aciclovir,glaxosmithkline,1000.0,False,2024,7,3,0,Capacite production
66870190,"valsartan viatris 160 mg, comprimé pelliculé sécable",Difficulté réglementaire,risque,2021-08-18,C09CA03,Valsartan,viatris sante,100000.0,False,2021,8,3,0,Autre
65613289,"valsartan/hydrochlorothiazide sandoz 80 mg/12,5 mg, comprimé pelliculé",Autre,risque,2024-09-02,C09DA03,Valsartan et diurétiques,sandoz,30000.0,False,2024,9,3,0,Autre
65880178,"clarithromycine viatris 25 mg/ml, granulés pour suspension buvable",Capacité de production insuffisante,risque,2022-12-15,J01FA09,Clarithromycine,viatris sante,40000.0,False,2022,12,4,0,Capacite production
65880178,"clarithromycine viatris 25 mg/ml, granulés pour suspension buvable",Capacité de production insuffisante,risque,2023-07-25,J01FA09,Clarithromycine,viatris sante,40000.0,False,2023,7,3,0,Capacite production
61594165,"clarithromycine viatris 50 mg/ml, granulés pour suspension buvable",Capacité de production insuffisante,risque,2022-12-07,J01FA09,Clarithromycine,viatris sante,40000.0,False,2022,12,4,0,Capacite production
61594165,"clarithromycine viatris 50 mg/ml, granulés pour suspension buvable","Augmentation du volume de vente, Capacité de production insuffisante",risque,2023-07-14,J01FA09,Clarithromycine,viatris sante,40000.0,False,2023,7,3,0,Augmentation demande
65613289,"valsartan/hydrochlorothiazide sandoz 80 mg/12,5 mg, comprimé pelliculé",Autre,risque,2021-08-06,C09DA03,Valsartan et diurétiques,sandoz,30000.0,False,2021,8,3,0,Autre
61904023,"clarithromycine viatris 500 mg, comprimé pelliculé",Capacité de production insuffisante,risque,2022-12-31,J01FA09,Clarithromycine,viatris sante,100000.0,False,2022,12,4,0,Capacite production
61904023,"clarithromycine viatris 500 mg, comprimé pelliculé","Augmentation du volume de vente, Autre",risque,2023-01-15,J01FA09,Clarithromycine,viatris sante,100000.0,False,2023,1,1,0,Augmentation demande
61904023,"clarithromycine viatris 500 mg, comprimé pelliculé",Capacité de production insuffisante,risque,2023-05-30,J01FA09,Clarithromycine,viatris sante,100000.0,False,2023,5,2,1,Capacite production
61904023,"clarithromycine viatris 500 mg, comprimé pelliculé",Capacité de production insuffisante,risque,2023-10-16,J01FA09,Clarithromycine,viatris sante,100000.0,False,2023,10,4,0,Capacite production
61904023,"clarithromycine viatris 500 mg, comprimé pelliculé",Capacité de production insuffisante,risque,2024-01-20,J01FA09,Clarithromycine,viatris sante,100000.0,False,2024,1,1,0,Capacite production
69505147,"risperdal 1 mg/ml, solution buvable",Augmentation du volume de vente,risque,2022-11-29,N05AX08,Rispéridone,janssen cilag,50000.0,False,2022,11,4,0,Augmentation demande
63605525,"risperdal 1 mg, comprimé pelliculé",Augmentation du volume de vente,risque,2022-11-30,N05AX08,Rispéridone,janssen cilag,10000.0,False,2022,11,4,0,Augmentation demande
63605525,"risperdal 1 mg, comprimé pelliculé",Augmentation du volume de vente,risque,2022-11-30,N05AX08,Rispéridone,janssen cilag,10000.0,False,2022,11,4,0,Augmentation demande
63605525,"risperdal 1 mg, comprimé pelliculé",Augmentation du volume de vente,risque,2024-03-15,N05AX08,Rispéridone,janssen cilag,10000.0,False,2024,3,1,1,Augmentation demande
69836147,esomeprazole almus 40 mg gélule gastro-résistante,"Augmentation du volume de vente, Difficulté réglementaire",risque,2023-02-12,A02BC05,Esoméprazole,almus france,10000.0,False,2023,2,1,0,Augmentation demande
67216375,"cinacalcet sandoz 60 mg, comprimé pelliculé",Autre,risque,2023-01-30,H05BX01,Cinacalcet,sandoz,300.0,False,2023,1,1,0,Autre
62664969,"cinacalcet sandoz 90 mg, comprimé pelliculé",Autre,risque,2023-04-30,H05BX01,Cinacalcet,sandoz,100.0,False,2023,4,2,1,Autre
66870190,"valsartan viatris 160 mg, comprimé pelliculé sécable",Augmentation du volume de vente,risque,2024-04-15,C09CA03,Valsartan,viatris sante,100000.0,False,2024,4,2,1,Augmentation demande
60743994,"cokenzen 16 mg/12,5 mg, comprimé sécable",Autre,risque,2022-12-01,C09DA06,Candésartan et diurétiques,cheplapharm arzneimittel (allemagne),30000.0,False,2022,12,4,0,Autre
62680140,"conferoport 2 mg, gélule à libération prolongée",Autre,risque,2023-01-02,L04AD02,Tacrolimus,sandoz,100.0,False,2023,1,1,0,Autre
62680140,"conferoport 2 mg, gélule à libération prolongée","Autre, Problème qualité : Non conformité aux BPF",risque,2023-05-22,L04AD02,Tacrolimus,sandoz,100.0,False,2023,5,2,1,Autre
68578562,"un-alfa 1 microgramme/0,5 ml, solution injectable iv en ampoule",Autre,risque,2023-01-13,A11CC03,Alfacalcidol,cheplapharm arzneimittel (allemagne),,False,2023,1,1,0,Autre
68578562,"un-alfa 1 microgramme/0,5 ml, solution injectable iv en ampoule",Capacité de production insuffisante,risque,2023-11-15,A11CC03,Alfacalcidol,cheplapharm arzneimittel (allemagne),,False,2023,11,4,0,Capacite production
68578562,"un-alfa 1 microgramme/0,5 ml, solution injectable iv en ampoule",Capacité de production insuffisante,risque,2024-07-15,A11CC03,Alfacalcidol,cheplapharm arzneimittel (allemagne),,False,2024,7,3,0,Capacite production
68173560,"micropakine l.p. 100 mg, granulés à libération prolongée en sachet-dose",Capacité de production insuffisante,risque,2022-12-05,N03AG01,Acide valproïque,sanofi winthrop industrie,10000.0,False,2022,12,4,0,Capacite production
68173560,"micropakine l.p. 100 mg, granulés à libération prolongée en sachet-dose",Capacité de production insuffisante,risque,2023-12-09,N03AG01,Acide valproïque,sanofi winthrop industrie,10000.0,False,2023,12,4,0,Capacite production
64975157,"cokenzen 8 mg/12,5 mg, comprimé sécable",Autre,risque,2022-12-01,C09DA06,Candésartan et diurétiques,cheplapharm arzneimittel (allemagne),10000.0,False,2022,12,4,0,Autre
68513504,"largactil 4 pour cent, solution buvable en gouttes",Capacité de production insuffisante,risque,2023-05-05,N05AA01,Chlorpromazine,neuraxpharm france,10000.0,False,2023,5,2,1,Capacite production
69886424,"clindamycine viatris 300 mg, gélule",Capacité de production insuffisante,risque,2023-08-14,J01FF01,Clindamycine,viatris sante,100.0,False,2023,8,3,0,Capacite production
68513504,"largactil 4 pour cent, solution buvable en gouttes",Problème de transport/logistique,risque,2023-06-02,N05AA01,Chlorpromazine,neuraxpharm france,10000.0,False,2023,6,2,1,Logistique
68513504,"largactil 4 pour cent, solution buvable en gouttes",Problème de transport/logistique,risque,2024-05-13,N05AA01,Chlorpromazine,neuraxpharm france,10000.0,False,2024,5,2,1,Logistique
64019682,"ibuprofene zentiva 400 mg, comprimé pelliculé",Autre,risque,2022-10-10,M01AE01,Ibuprofène,zentiva france,400000.0,False,2022,10,4,0,Autre
69211156,"fasturtec 1,5 mg/ml, poudre et solvant pour solution à diluer pour perfusion",Transfert de site,risque,2023-04-03,V03AF07,Rasburicase,sanofi winthrop industrie,,False,2023,4,2,1,Autre
69211156,"fasturtec 1,5 mg/ml, poudre et solvant pour solution à diluer pour perfusion",Augmentation du volume de vente,risque,2024-10-03,V03AF07,Rasburicase,sanofi winthrop industrie,,False,2024,10,4,0,Augmentation demande
66582900,"manidipine viatris 10 mg, comprimé",Défaut d'approvisionnement en Matière Première,risque,2022-12-12,C08CA11,Manidipine,viatris sante,40000.0,False,2022,12,4,0,Approvisionnement matiere
60736761,"fosinopril arrow lab 20 mg, comprimé",Autre,risque,2023-06-30,C09AA09,Fosinopril,arrow generiques,500.0,False,2023,6,2,1,Autre
60543082,"vocabria 30 mg, comprimé pelliculé",Augmentation du volume de vente,risque,2022-11-28,J05AJ04,Cabotégravir,viiv healthcare (pays-bas),300.0,False,2022,11,4,0,Augmentation demande
69836147,esomeprazole almus 40 mg gélule gastro-résistante,Augmentation du volume de vente,risque,2024-02-02,A02BC05,Esoméprazole,almus france,10000.0,False,2024,2,1,0,Augmentation demande
60535331,"estring 2 mg, système de diffusion vaginal",Capacité de production insuffisante,risque,2023-06-23,G03CA03,Estradiol,pfizer holding france,,False,2023,6,2,1,Capacite production
67352838,"flecainide viatris lp 100 mg, gélule à libération prolongée",Défaut d'approvisionnement en Matière Première,risque,2023-02-05,C01BC04,Flécaïnide,viatris sante,40000.0,False,2023,2,1,0,Approvisionnement matiere
66974680,"dukoral, suspension et poudre effervescente pour suspension buvable.vaccin du choléra (inactivé, buvable)","Augmentation du volume de vente, Stock inférieur au stock défini  par le décret n°2021-349 du 30 mars 2021, Défaut d'approvisionnement en Article de Conditionnement",risque,2022-12-10,J07AE01,Vibrion cholérique inactivé entier,valneva sweden (suede),,False,2022,12,4,0,Augmentation demande
65991659,"twinrix adulte, suspension injectable en seringue préremplie. vaccin de l'hépatite a (inactivé) et de l'hépatite b (adnr) (hab) (adsorbé)",Augmentation du volume de vente,risque,2024-01-15,J07BC20,Associations (vaccins des hépatites),glaxosmithkline biologicals,,False,2024,1,1,0,Augmentation demande
65991659,"twinrix adulte, suspension injectable en seringue préremplie. vaccin de l'hépatite a (inactivé) et de l'hépatite b (adnr) (hab) (adsorbé)",Augmentation du volume de vente,risque,2024-12-01,J07BC20,Associations (vaccins des hépatites),glaxosmithkline biologicals,,False,2024,12,4,0,Augmentation demande
63820798,"secnol 2 g, granulés en sachet-dose","Défaut d'approvisionnement en Article de Conditionnement, Défaut d'approvisionnement en Matière Première",risque,2023-01-05,P01AB07,Secnidazole,substipharm,300000.0,False,2023,1,1,0,Approvisionnement matiere
63820798,"secnol 2 g, granulés en sachet-dose",Défaut d'approvisionnement en Matière Première,risque,2023-05-12,P01AB07,Secnidazole,substipharm,300000.0,False,2023,5,2,1,Approvisionnement matiere
63820798,"secnol 2 g, granulés en sachet-dose",Capacité de production insuffisante,risque,2024-12-06,P01AB07,Secnidazole,substipharm,300000.0,False,2024,12,4,0,Capacite production
65376705,"ventoline 2,5 mg/2,5 ml, solution pour inhalation par nébuliseur en récipient unidose",Stock inférieur au stock défini  par le décret n°2021-349 du 30 mars 2021,risque,2021-12-21,R03AC02,Salbutamol,glaxosmithkline,20000.0,False,2021,12,4,0,Autre
65376705,"ventoline 2,5 mg/2,5 ml, solution pour inhalation par nébuliseur en récipient unidose",Problème qualité : Analyse non conforme,risque,2021-08-18,R03AC02,Salbutamol,glaxosmithkline,20000.0,False,2021,8,3,0,Autre
66781603,"ramipril/hydrochlorothiazide viatris 5 mg/12,5 mg, comprimé",Capacité de production insuffisante,risque,2022-12-31,C09BA05,Ramipril et diurétiques,viatris sante,40000.0,False,2022,12,4,0,Capacite production
66781603,"ramipril/hydrochlorothiazide viatris 5 mg/12,5 mg, comprimé",Capacité de production insuffisante,risque,2023-03-07,C09BA05,Ramipril et diurétiques,viatris sante,40000.0,False,2023,3,1,1,Capacite production
66781603,"ramipril/hydrochlorothiazide viatris 5 mg/12,5 mg, comprimé",Capacité de production insuffisante,risque,2023-09-04,C09BA05,Ramipril et diurétiques,viatris sante,40000.0,False,2023,9,3,0,Capacite production
64814983,"clozapine viatris 100 mg, comprimé sécable",Capacité de production insuffisante,risque,2023-03-01,N05AH02,Clozapine,viatris sante,20000.0,False,2023,3,1,1,Capacite production
69731801,"zentel 0,4 g/10 ml, suspension buvable",Augmentation du volume de vente,risque,2021-12-17,P02CA03,Albendazole,glaxosmithkline,100000.0,False,2021,12,4,0,Augmentation demande
64814983,"clozapine viatris 100 mg, comprimé sécable",Capacité de production insuffisante,risque,2024-08-21,N05AH02,Clozapine,viatris sante,20000.0,False,2024,8,3,0,Capacite production
64814983,"clozapine viatris 100 mg, comprimé sécable",Capacité de production insuffisante,risque,2024-09-20,N05AH02,Clozapine,viatris sante,20000.0,False,2024,9,3,0,Capacite production
64814983,"clozapine viatris 100 mg, comprimé sécable",Défaut d'approvisionnement en Matière Première,risque,2024-12-15,N05AH02,Clozapine,viatris sante,20000.0,False,2024,12,4,0,Approvisionnement matiere
69962765,"erlotinib viatris 100 mg, comprimé pelliculé",Capacité de production insuffisante,risque,2023-01-10,L01EB02,Erlotinib,viatris sante,40.0,False,2023,1,1,0,Capacite production
69962765,"erlotinib viatris 100 mg, comprimé pelliculé",Capacité de production insuffisante,risque,2024-02-28,L01EB02,Erlotinib,viatris sante,40.0,False,2024,2,1,0,Capacite production
67540950,"oxycodone viatris lp 80 mg, comprimé pelliculé à libération prolongée",Défaut d'approvisionnement en Article de Conditionnement,risque,2023-01-10,N02AA05,Oxycodone,viatris sante,1000.0,False,2023,1,1,0,Approvisionnement matiere
67540950,"oxycodone viatris lp 80 mg, comprimé pelliculé à libération prolongée",Augmentation du volume de vente,risque,2023-10-23,N02AA05,Oxycodone,viatris sante,1000.0,False,2023,10,4,0,Augmentation demande
